"",".rownames","Surv.ifelse.log_density....min.species_siteside_year.log_density..na.rm...T...min.species_siteside_year.log_density..na.rm...T...log_density...log_density...min.species_siteside_year.log_density..na.rm...T...type....left..","factor.year.","factor.region.","years_mpa","fished","factor.trophic.group.","linf","vbk","mpa_applied","na_temp","na_vis","mean_temp_lag1","mean_temp_lag2","mean_temp_lag3","mean_temp_lag4",".fitted",".se.fit",".resid","observed"
"10242","11632", -4.140010e+00,"2008","SCI", 0,1,"piscivore", 30.600,0.23300,1,18.74437, 7.480707,14.66813,18.90000,15.62918,18.74782,-10.274890,0.2285135, 6.1348794062,-4.140010e+00
"10243","11633",<-1.181616e+01,"2008","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-15.768431,0.3109819, 3.9522729135,-1.181616e+01
"10244","11634",<-1.181616e+01,"2008","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-11.462307,0.2612692,-0.3538515750,-1.181616e+01
"10245","11635", -2.639854e+00,"2008","SCI", 0,0,"planktivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -8.041948,0.2171674, 5.4020939483,-2.639854e+00
"10246","11636", -3.973873e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -8.821083,0.2009827, 4.8472096932,-3.973873e+00
"10247","11637", -1.872592e+00,"2008","SCI", 0,0,"herbivore", 28.400,0.41000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -5.670601,0.2522460, 3.7980094226,-1.872592e+00
"10248","11638", -2.097219e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -8.821083,0.2009827, 6.7238642562,-2.097219e+00
"10249","11639", -4.584376e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -9.855707,0.2043362, 5.2713308051,-4.584376e+00
"10250","11641", -3.427657e+00,"2008","SCI", 0,0,"herbivore", 28.400,0.70000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.487200,0.2538783, 4.0595424998,-3.427657e+00
"10251","11642", -5.078298e+00,"2008","SCI", 0,0,"planktivore", 21.310,0.52000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -9.076572,0.2265281, 3.9982735492,-5.078298e+00
"10252","11643", -5.408545e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -8.417313,0.2048188, 3.0087680426,-5.408545e+00
"10253","11646", -2.347646e+00,"2008","SCI", 0,1,"piscivore", 69.800,0.06000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-11.930971,0.2158170, 9.5833245523,-2.347646e+00
"10254","11647",<-1.181616e+01,"2008","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.566448,0.2226241,-4.2497109142,-1.181616e+01
"10255","11648",<-1.181616e+01,"2008","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.566448,0.2226241,-4.2497109142,-1.181616e+01
"10256","11649", -4.412467e+00,"2008","SCI", 0,1,"piscivore", 28.345,0.29500,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-10.788053,0.2112133, 6.3755860607,-4.412467e+00
"10257","11650", -6.782609e+00,"2008","SCI", 0,1,"piscivore", 20.700,0.24500,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -9.992599,0.2107727, 3.2099896474,-6.782609e+00
"10258","11651",<-1.181616e+01,"2008","SCI", 0,1,"planktivore", 36.480,0.17500,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.727504,0.2492787,-4.0886549495,-1.181616e+01
"10259","11652", -2.552188e+00,"2008","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.472323,0.2476047, 4.9201355072,-2.552188e+00
"10260","11653", -5.053034e+00,"2008","SCI", 0,1,"piscivore", 30.600,0.23300,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-10.541923,0.2083136, 5.4888892808,-5.053034e+00
"10261","11654",<-1.181616e+01,"2008","SCI", 0,1,"benthic micro-invertivore", 77.874,0.23000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-11.462307,0.2612692,-0.3538515750,-1.181616e+01
"10262","11655", -3.366695e+00,"2008","SCI", 0,0,"planktivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -8.041948,0.2171674, 4.6752529282,-3.366695e+00
"10263","11656", -3.019355e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -8.821083,0.2009827, 5.8017275274,-3.019355e+00
"10264","11657", -1.838170e+00,"2008","SCI", 0,0,"herbivore", 28.400,0.41000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -5.670601,0.2522460, 3.8324307953,-1.838170e+00
"10265","11658", -1.946616e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -8.821083,0.2009827, 6.8744671632,-1.946616e+00
"10266","11659", -4.299626e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 21.310,0.52000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -9.855707,0.2043362, 5.5560811198,-4.299626e+00
"10267","11660", -3.126176e+00,"2008","SCI", 0,0,"herbivore", 28.400,0.70000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.487200,0.2538783, 4.3610234168,-3.126176e+00
"10268","11661", -3.238027e+00,"2008","SCI", 0,0,"planktivore", 21.310,0.52000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -9.076572,0.2265281, 5.8385447414,-3.238027e+00
"10269","11662", -4.881907e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 18.400,0.31968,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -8.417313,0.2048188, 3.5354058576,-4.881907e+00
"10270","11665", -2.765333e+00,"2008","SCI", 0,1,"piscivore", 69.800,0.06000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-11.930971,0.2158170, 9.1656381584,-2.765333e+00
"10271","11666",<-1.181616e+01,"2008","SCI", 0,0,"benthic micro-invertivore", 20.200,0.42500,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -9.190595,0.1984038,-2.6255630452,-1.181616e+01
"10272","11667",<-1.181616e+01,"2008","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.566448,0.2226241,-4.2497109142,-1.181616e+01
"10273","11668", -4.294608e+00,"2008","SCI", 0,0,"benthic macro-invertivore", 21.790,0.35000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.566448,0.2226241, 3.2718399276,-4.294608e+00
"10274","11669", -3.928783e+00,"2008","SCI", 0,1,"piscivore", 28.345,0.29500,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-10.788053,0.2112133, 6.8592704057,-3.928783e+00
"10275","11670",<-1.181616e+01,"2008","SCI", 0,1,"piscivore", 45.600,0.10000,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-10.654996,0.2117342,-1.1611626237,-1.181616e+01
"10276","11671", -5.365967e+00,"2008","SCI", 0,1,"piscivore", 20.700,0.24500,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -9.992599,0.2107727, 4.6266322014,-5.365967e+00
"10277","11672",<-1.181616e+01,"2008","SCI", 0,1,"planktivore", 36.480,0.17500,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.727504,0.2492787,-4.0886549495,-1.181616e+01
"10278","11673", -4.450166e+00,"2008","SCI", 0,1,"benthic macro-invertivore", 33.220,0.24300,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630, -7.472323,0.2476047, 3.0221570727,-4.450166e+00
"10279","11674", -4.961874e+00,"2008","SCI", 0,1,"piscivore", 30.600,0.23300,1,19.03652, 7.937947,17.51915,17.06020,15.77446,17.38630,-10.541923,0.2083136, 5.5800492658,-4.961874e+00
"10280","11675",<-1.181616e+01,"2008","SCI", 6,0,"planktivore", 19.900,0.50000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.764010,0.2574309,-3.0521485223,-1.181616e+01
"10281","11677", -4.762616e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 12.870,0.63000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.914029,0.2549016, 5.1514127470,-4.762616e+00
"10282","11678", -1.323075e+00,"2008","SCI", 6,0,"benthic macro-invertivore",178.900,0.07725,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-15.670095,0.3349491,14.3470199640,-1.323075e+00
"10283","11679",<-1.181616e+01,"2008","SCI", 6,0,"benthic micro-invertivore", 12.870,0.63000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.914029,0.2549016,-1.9021295093,-1.181616e+01
"10284","11680",<-1.181616e+01,"2008","SCI", 6,1,"benthic micro-invertivore", 77.874,0.23000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.147209,0.2898093,-1.6689497643,-1.181616e+01
"10285","11681", -2.523458e+00,"2008","SCI", 6,0,"planktivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.943612,0.2513850, 5.4201539090,-2.523458e+00
"10286","11682", -3.664846e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 5.0579008396,-3.664846e+00
"10287","11683", -2.526252e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 6.1964944453,-2.526252e+00
"10288","11684", -1.372478e+00,"2008","SCI", 6,0,"herbivore", 28.400,0.41000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -5.572265,0.2818213, 4.1997864525,-1.372478e+00
"10289","11685", -7.361058e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 1.3616893087,-7.361058e+00
"10290","11686",<-1.181616e+01,"2008","SCI", 6,0,"benthic macro-invertivore", 94.400,0.31200,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-11.810326,0.2637921,-0.0058326178,-1.181616e+01
"10291","11687", -3.946437e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 4.7763103485,-3.946437e+00
"10292","11689", -3.559741e+00,"2008","SCI", 6,0,"herbivore", 28.400,0.70000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.388864,0.2839900, 3.8291230046,-3.559741e+00
"10293","11690", -2.482108e+00,"2008","SCI", 6,0,"planktivore", 21.310,0.52000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.978236,0.2599686, 6.4961275641,-2.482108e+00
"10294","11691",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 97.250,0.18400,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-13.124176,0.2646307, 1.3080173564,-1.181616e+01
"10295","11692", -5.150589e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 18.400,0.31968,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.318977,0.2411299, 3.1683875782,-5.150589e+00
"10296","11695", -1.308120e+00,"2008","SCI", 6,1,"piscivore", 69.800,0.06000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.615873,0.2500510, 9.3077527344,-1.308120e+00
"10297","11696", -4.227621e+00,"2008","SCI", 6,0,"benthic macro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.468112,0.2563665, 3.2404907839,-4.227621e+00
"10298","11697", -2.645152e+00,"2008","SCI", 6,0,"benthic macro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.468112,0.2563665, 4.8229597035,-2.645152e+00
"10299","11698", -4.925538e+00,"2008","SCI", 6,1,"piscivore", 28.345,0.29500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.472955,0.2465331, 4.5474176550,-4.925538e+00
"10300","11699",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 51.400,0.16000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.081611,0.2434285,-1.7345478164,-1.181616e+01
"10301","11700",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 20.700,0.24500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.677501,0.2464971,-3.1386578428,-1.181616e+01
"10302","11701",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 54.400,0.26000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.897265,0.2470049,-0.9188939821,-1.181616e+01
"10303","11702",<-1.181616e+01,"2008","SCI", 6,1,"planktivore", 36.480,0.17500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -6.412405,0.2796957,-5.4037531388,-1.181616e+01
"10304","11703", -1.971123e+00,"2008","SCI", 6,1,"benthic macro-invertivore", 33.220,0.24300,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -6.157225,0.2790909, 4.1861017305,-1.971123e+00
"10305","11704",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 30.600,0.23300,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.226825,0.2441670,-2.5893337176,-1.181616e+01
"10306","11705",<-1.181616e+01,"2008","SCI", 6,0,"planktivore", 60.290,0.09350,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.765448,0.2750239,-3.0507104090,-1.181616e+01
"10307","11706",<-1.181616e+01,"2008","SCI", 6,0,"planktivore", 19.900,0.50000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.764010,0.2574309,-3.0521485223,-1.181616e+01
"10308","11708",<-1.181616e+01,"2008","SCI", 6,0,"benthic micro-invertivore", 12.870,0.63000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.914029,0.2549016,-1.9021295093,-1.181616e+01
"10309","11709", -7.710142e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 12.870,0.63000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.914029,0.2549016, 2.2038873881,-7.710142e+00
"10310","11710", -2.027216e+00,"2008","SCI", 6,1,"benthic micro-invertivore", 77.874,0.23000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.147209,0.2898093, 8.1199923771,-2.027216e+00
"10311","11711", -2.474163e+00,"2008","SCI", 6,0,"planktivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.943612,0.2513850, 5.4694484251,-2.474163e+00
"10312","11712", -2.244649e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 6.4780974729,-2.244649e+00
"10313","11713", -2.414425e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 6.3083221000,-2.414425e+00
"10314","11714", -1.837312e+00,"2008","SCI", 6,0,"herbivore", 28.400,0.41000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -5.572265,0.2818213, 3.7349529645,-1.837312e+00
"10315","11715",<-1.181616e+01,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544,-3.0934116317,-1.181616e+01
"10316","11716",<-1.181616e+01,"2008","SCI", 6,0,"benthic macro-invertivore", 94.400,0.31200,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-11.810326,0.2637921,-0.0058326178,-1.181616e+01
"10317","11717", -3.763005e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 4.9597421332,-3.763005e+00
"10318","11719", -2.462049e+00,"2008","SCI", 6,0,"herbivore", 28.400,0.70000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.388864,0.2839900, 4.9268145593,-2.462049e+00
"10319","11720", -1.751110e+00,"2008","SCI", 6,0,"planktivore", 21.310,0.52000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.978236,0.2599686, 7.2271260248,-1.751110e+00
"10320","11721",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 97.250,0.18400,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-13.124176,0.2646307, 1.3080173564,-1.181616e+01
"10321","11722", -4.707617e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 18.400,0.31968,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.318977,0.2411299, 3.6113598289,-4.707617e+00
"10322","11725", -1.254081e+00,"2008","SCI", 6,1,"piscivore", 69.800,0.06000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.615873,0.2500510, 9.3617915605,-1.254081e+00
"10323","11726",<-1.181616e+01,"2008","SCI", 6,0,"benthic micro-invertivore", 20.200,0.42500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.092259,0.2360065,-2.7238991241,-1.181616e+01
"10324","11727",<-1.181616e+01,"2008","SCI", 6,0,"benthic macro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.468112,0.2563665,-4.3480469932,-1.181616e+01
"10325","11728", -2.049030e+00,"2008","SCI", 6,0,"benthic macro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.468112,0.2563665, 5.4190817819,-2.049030e+00
"10326","11729", -5.241273e+00,"2008","SCI", 6,1,"piscivore", 28.345,0.29500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.472955,0.2465331, 4.2316824470,-5.241273e+00
"10327","11730", -6.824854e+00,"2008","SCI", 6,1,"piscivore", 33.500,0.26400,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.603945,0.2446266, 2.7790918245,-6.824854e+00
"10328","11731", -4.171312e+00,"2008","SCI", 6,1,"piscivore", 45.600,0.10000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.339898,0.2470643, 5.1685858091,-4.171312e+00
"10329","11732",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 20.700,0.24500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.677501,0.2464971,-3.1386578428,-1.181616e+01
"10330","11733", -4.904585e+00,"2008","SCI", 6,1,"piscivore", 54.400,0.26000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.897265,0.2470049, 5.9926794274,-4.904585e+00
"10331","11734",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 45.700,0.06200,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.108169,0.2510266,-2.7079898543,-1.181616e+01
"10332","11735", -2.450277e+00,"2008","SCI", 6,1,"planktivore", 36.480,0.17500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -6.412405,0.2796957, 3.9621288383,-2.450277e+00
"10333","11736", -1.577459e-01,"2008","SCI", 6,1,"benthic macro-invertivore", 33.220,0.24300,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -6.157225,0.2790909, 5.9994791299,-1.577459e-01
"10334","11737", -3.208258e+00,"2008","SCI", 6,1,"piscivore", 30.600,0.23300,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.226825,0.2441670, 6.0185671305,-3.208258e+00
"10335","11738",<-1.181616e+01,"2008","SCI", 6,0,"planktivore", 60.290,0.09350,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.765448,0.2750239,-3.0507104090,-1.181616e+01
"10336","11740", -6.244208e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 12.870,0.63000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.914029,0.2549016, 3.6698205901,-6.244208e+00
"10337","11741", -2.601839e+00,"2008","SCI", 6,0,"benthic macro-invertivore",178.900,0.07725,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-15.670095,0.3349491,13.0682563760,-2.601839e+00
"10338","11742",<-1.181616e+01,"2008","SCI", 6,0,"benthic micro-invertivore", 12.870,0.63000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.914029,0.2549016,-1.9021295093,-1.181616e+01
"10339","11743", -5.338587e+00,"2008","SCI", 6,1,"benthic micro-invertivore", 77.874,0.23000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.147209,0.2898093, 4.8086219261,-5.338587e+00
"10340","11744", -3.333567e+00,"2008","SCI", 6,0,"planktivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.943612,0.2513850, 4.6100440714,-3.333567e+00
"10341","11745", -3.156447e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 5.5662998679,-3.156447e+00
"10342","11746", -3.177171e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 5.5455756123,-3.177171e+00
"10343","11747", -1.341915e+00,"2008","SCI", 6,0,"herbivore", 28.400,0.41000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -5.572265,0.2818213, 4.2303494745,-1.341915e+00
"10344","11748", -5.702800e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544, 3.0199472064,-5.702800e+00
"10345","11749",<-1.181616e+01,"2008","SCI", 6,0,"benthic macro-invertivore", 94.400,0.31200,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-11.810326,0.2637921,-0.0058326178,-1.181616e+01
"10346","11750",<-1.181616e+01,"2008","SCI", 6,0,"benthic micro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.722747,0.2379544,-3.0934116317,-1.181616e+01
"10347","11752", -2.932327e+00,"2008","SCI", 6,0,"herbivore", 28.400,0.70000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.388864,0.2839900, 4.4565369237,-2.932327e+00
"10348","11753", -2.527804e+00,"2008","SCI", 6,0,"planktivore", 21.310,0.52000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.978236,0.2599686, 6.4504318604,-2.527804e+00
"10349","11754",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 97.250,0.18400,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-13.124176,0.2646307, 1.3080173564,-1.181616e+01
"10350","11755", -4.798391e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 18.400,0.31968,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.318977,0.2411299, 3.5205858770,-4.798391e+00
"10351","11758", -1.502566e+00,"2008","SCI", 6,1,"piscivore", 69.800,0.06000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.615873,0.2500510, 9.1133061234,-1.502566e+00
"10352","11759", -6.801823e+00,"2008","SCI", 6,0,"benthic micro-invertivore", 20.200,0.42500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.092259,0.2360065, 2.2904367448,-6.801823e+00
"10353","11760", -3.233377e+00,"2008","SCI", 6,0,"benthic macro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.468112,0.2563665, 4.2347347711,-3.233377e+00
"10354","11761", -2.361836e+00,"2008","SCI", 6,0,"benthic macro-invertivore", 21.790,0.35000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -7.468112,0.2563665, 5.1062756756,-2.361836e+00
"10355","11762", -3.527264e+00,"2008","SCI", 6,1,"piscivore", 28.345,0.29500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.472955,0.2465331, 5.9456910387,-3.527264e+00
"10356","11763", -5.079571e+00,"2008","SCI", 6,1,"piscivore", 33.500,0.26400,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.603945,0.2446266, 4.5243749031,-5.079571e+00
"10357","11764",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 45.600,0.10000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.339898,0.2470643,-2.4762608130,-1.181616e+01
"10358","11765",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 20.700,0.24500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.677501,0.2464971,-3.1386578428,-1.181616e+01
"10359","11766",<-1.181616e+01,"2008","SCI", 6,1,"piscivore", 54.400,0.26000,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265,-10.897265,0.2470049,-0.9188939821,-1.181616e+01
"10360","11767", -5.565440e+00,"2008","SCI", 6,1,"planktivore", 36.480,0.17500,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -6.412405,0.2796957, 0.8469653831,-5.565440e+00
"10361","11768", -2.407586e+00,"2008","SCI", 6,1,"benthic macro-invertivore", 33.220,0.24300,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -6.157225,0.2790909, 3.7496391264,-2.407586e+00
"10362","11769", -5.259932e+00,"2008","SCI", 6,1,"piscivore", 30.600,0.23300,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -9.226825,0.2441670, 3.9668925836,-5.259932e+00
"10363","11770",<-1.181616e+01,"2008","SCI", 6,0,"planktivore", 60.290,0.09350,1,18.28619, 7.345238,15.87304,17.67451,14.63112,19.82265, -8.765448,0.2750239,-3.0507104090,-1.181616e+01
"10364","11771", -6.087838e+00,"2008","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,1,19.62281, 4.777946,17.03946,15.28929,15.87810,18.79225, -9.839896,0.2466451, 3.7520581319,-6.087838e+00
"10365","11772", -1.858097e+00,"2008","SCI", 0,0,"benthic macro-invertivore",178.900,0.07725,1,19.62281, 4.777946,17.03946,15.28929,15.87810,18.79225,-15.595962,0.3303718,13.7378652753,-1.858097e+00
"10366","11773",<-1.181616e+01,"2008","SCI", 0,0,"benthic micro-invertivore", 12.870,0.63000,1,19.62281, 4.777946,17.03946,15.28929,15.87810,18.79225, -9.839896,0.2466451,-1.9762627924,-1.181616e+01
