"",".rownames","Surv.ifelse.log_density....min.species_siteside_year.log_density..na.rm...T...min.species_siteside_year.log_density..na.rm...T...log_density...log_density...min.species_siteside_year.log_density..na.rm...T...type....left..","factor.year.","factor.region.","years_mpa","fished","factor.trophic.group.","linf","vbk","mpa_applied","na_temp","na_vis","mean_temp_lag1","mean_temp_lag2","mean_temp_lag3","mean_temp_lag4",".fitted",".se.fit",".resid","observed"
"13118","14917", -3.568938e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 21.790,0.35000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -5.770102,0.2423336, 2.2011646103,-3.568938e+00
"13119","14918", -1.256698e+00,"2009","SRI", 7,1,"piscivore", 28.345,0.29500,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -8.461490,0.2296485, 7.2047919743,-1.256698e+00
"13120","14919", -5.325535e+00,"2009","SRI", 7,1,"piscivore", 33.500,0.26400,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -8.592240,0.2276329, 3.2667055633,-5.325535e+00
"13121","14920",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 45.600,0.10000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -8.329962,0.2300263,-3.4861967103,-1.181616e+01
"13122","14921", -4.248721e+00,"2009","SRI", 7,1,"piscivore", 20.700,0.24500,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.668846,0.2291954, 3.4201253504,-4.248721e+00
"13123","14922", -3.059647e+00,"2009","SRI", 7,1,"piscivore", 54.400,0.26000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -9.881474,0.2308033, 6.8218268652,-3.059647e+00
"13124","14923", -1.530562e+00,"2009","SRI", 7,1,"planktivore", 36.480,0.17500,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -5.397213,0.2658938, 3.8666511202,-1.530562e+00
"13125","14924", -6.640905e-01,"2009","SRI", 7,1,"benthic macro-invertivore", 33.220,0.24300,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -5.152807,0.2661508, 4.4887164274,-6.640905e-01
"13126","14925",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 30.600,0.23300,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -8.216494,0.2269340,-3.5996649860,-1.181616e+01
"13127","14926", -4.507633e+00,"2009","SRI", 7,0,"planktivore", 60.290,0.09350,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.054424,0.2616016, 2.5467905644,-4.507633e+00
"13128","14927", -7.490226e+00,"2009","SRI", 7,0,"planktivore", 19.900,0.50000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.050684,0.2422518,-0.4395416955,-7.490226e+00
"13129","14929", -4.903797e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 12.870,0.63000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -8.203450,0.2434730, 3.2996523937,-4.903797e+00
"13130","14930",<-1.181616e+01,"2009","SRI", 7,0,"benthic macro-invertivore",178.900,0.07725,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141,-13.947581,0.3259846, 2.1314221622,-1.181616e+01
"13131","14931",<-1.181616e+01,"2009","SRI", 7,0,"planktivore", 21.790,0.35000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -6.233742,0.2359006,-5.5824162385,-1.181616e+01
"13132","14932", -3.510654e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.017540,0.2258671, 3.5068858817,-3.510654e+00
"13133","14933", -2.342778e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.017540,0.2258671, 4.6747621432,-2.342778e+00
"13134","14934", -2.098193e+00,"2009","SRI", 7,0,"herbivore", 28.400,0.41000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -3.867078,0.2737915, 1.7688852249,-2.098193e+00
"13135","14935", -5.060938e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.017540,0.2258671, 1.9566022889,-5.060938e+00
"13136","14936", -6.619785e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 94.400,0.31200,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141,-10.098740,0.2510196, 3.4789540847,-6.619785e+00
"13137","14938",<-1.181616e+01,"2009","SRI", 7,0,"herbivore", 28.400,0.70000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -5.676262,0.2758937,-6.1398968623,-1.181616e+01
"13138","14939", -1.955454e+00,"2009","SRI", 7,0,"planktivore", 21.310,0.52000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.264116,0.2449637, 5.3086615623,-1.955454e+00
"13139","14940", -3.284816e+00,"2009","SRI", 7,1,"piscivore", 97.250,0.18400,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141,-12.101743,0.2505461, 8.8169266141,-3.284816e+00
"13140","14941", -5.792170e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 18.400,0.31968,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -6.615224,0.2292028, 0.8230548731,-5.792170e+00
"13141","14944",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 69.800,0.06000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -9.602111,0.2338043,-2.2140478994,-1.181616e+01
"13142","14945", -3.132699e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 21.790,0.35000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -5.770102,0.2423336, 2.6374035209,-3.132699e+00
"13143","14946", -3.450161e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 21.790,0.35000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -5.770102,0.2423336, 2.3199409790,-3.450161e+00
"13144","14947", -1.838618e+00,"2009","SRI", 7,1,"piscivore", 28.345,0.29500,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -8.461490,0.2296485, 6.6228723459,-1.838618e+00
"13145","14948",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 33.500,0.26400,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -8.592240,0.2276329,-3.2239181087,-1.181616e+01
"13146","14949",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 45.600,0.10000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -8.329962,0.2300263,-3.4861967103,-1.181616e+01
"13147","14950", -4.342629e+00,"2009","SRI", 7,1,"piscivore", 20.700,0.24500,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.668846,0.2291954, 3.3262174714,-4.342629e+00
"13148","14951", -4.134087e+00,"2009","SRI", 7,1,"piscivore", 54.400,0.26000,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -9.881474,0.2308033, 5.7473870743,-4.134087e+00
"13149","14952", -3.179704e+00,"2009","SRI", 7,1,"planktivore", 36.480,0.17500,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -5.397213,0.2658938, 2.2175089322,-3.179704e+00
"13150","14953", -1.696461e+00,"2009","SRI", 7,1,"benthic macro-invertivore", 33.220,0.24300,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -5.152807,0.2661508, 3.4563459338,-1.696461e+00
"13151","14954", -2.386669e+00,"2009","SRI", 7,0,"planktivore", 60.290,0.09350,1,15.94668, 6.109608,17.55672,14.39853,13.67902,13.49141, -7.054424,0.2616016, 4.6677545801,-2.386669e+00
"13152","14955", -7.191900e+00,"2009","SRI", 7,0,"planktivore", 19.900,0.50000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.902363,0.2298213,-0.2895369160,-7.191900e+00
"13153","14956", -5.346910e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 12.870,0.63000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -8.055129,0.2310626, 2.7082190136,-5.346910e+00
"13154","14957", -2.946658e+00,"2009","SRI", 7,0,"planktivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.085421,0.2231341, 3.1387634215,-2.946658e+00
"13155","14958", -2.692338e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.869219,0.2124534, 4.1768809180,-2.692338e+00
"13156","14959", -2.021716e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.869219,0.2124534, 4.8475034717,-2.021716e+00
"13157","14960", -2.544319e+00,"2009","SRI", 7,0,"herbivore", 28.400,0.41000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -3.718757,0.2630015, 1.1744386908,-2.544319e+00
"13158","14961", -5.508696e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.869219,0.2124534, 1.3605225716,-5.508696e+00
"13159","14962", -7.995736e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 94.400,0.31200,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -9.950418,0.2389008, 1.9546821970,-7.995736e+00
"13160","14964", -1.431595e+00,"2009","SRI", 7,0,"planktivore", 21.310,0.52000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -7.115794,0.2326727, 5.6841999776,-1.431595e+00
"13161","14965",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 97.250,0.18400,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205,-11.953422,0.2385052, 0.1372634349,-1.181616e+01
"13162","14966", -5.258900e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 18.400,0.31968,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.466903,0.2160080, 1.2080031585,-5.258900e+00
"13163","14969", -2.633698e+00,"2009","SRI", 7,1,"piscivore", 69.800,0.06000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -9.453789,0.2209272, 6.8200915705,-2.633698e+00
"13164","14970",<-1.181616e+01,"2009","SRI", 7,0,"benthic micro-invertivore", 20.200,0.42500,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -7.237132,0.2101801,-4.5790261441,-1.181616e+01
"13165","14971", -4.145274e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.621781,0.2298962, 1.4765068372,-4.145274e+00
"13166","14972", -2.375324e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.621781,0.2298962, 3.2464574362,-2.375324e+00
"13167","14973", -1.434072e+00,"2009","SRI", 7,1,"piscivore", 28.345,0.29500,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -8.313169,0.2165772, 6.8790968763,-1.434072e+00
"13168","14974",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 33.500,0.26400,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -8.443919,0.2144325,-3.3722392138,-1.181616e+01
"13169","14975", -4.642619e+00,"2009","SRI", 7,1,"piscivore", 45.600,0.10000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -8.181641,0.2169701, 3.5390212434,-4.642619e+00
"13170","14976", -3.898103e+00,"2009","SRI", 7,1,"piscivore", 20.700,0.24500,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -7.520525,0.2161203, 3.6224218363,-3.898103e+00
"13171","14977", -4.825438e+00,"2009","SRI", 7,1,"piscivore", 54.400,0.26000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -9.733153,0.2177518, 4.9077154812,-4.825438e+00
"13172","14978",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 45.700,0.06200,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -7.950863,0.2213568,-3.8652952116,-1.181616e+01
"13173","14979", -1.753373e+00,"2009","SRI", 7,1,"planktivore", 36.480,0.17500,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.248892,0.2546674, 3.4955190786,-1.753373e+00
"13174","14980", -1.498574e+00,"2009","SRI", 7,1,"benthic macro-invertivore", 33.220,0.24300,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.004486,0.2549075, 3.5059120166,-1.498574e+00
"13175","14981", -1.384793e+00,"2009","SRI", 7,0,"planktivore", 60.290,0.09350,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.906102,0.2501126, 5.5213092732,-1.384793e+00
"13176","14982",<-1.181616e+01,"2009","SRI", 7,0,"planktivore", 19.900,0.50000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.902363,0.2298213,-4.9137957953,-1.181616e+01
"13177","14984", -3.476040e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 12.870,0.63000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -8.055129,0.2310626, 4.5790884917,-3.476040e+00
"13178","14985",<-1.181616e+01,"2009","SRI", 7,0,"planktivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.085421,0.2231341,-5.7307373436,-1.181616e+01
"13179","14986", -2.889521e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.869219,0.2124534, 3.9796980887,-2.889521e+00
"13180","14987", -2.267486e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.869219,0.2124534, 4.6017327374,-2.267486e+00
"13181","14988", -2.860350e+00,"2009","SRI", 7,0,"herbivore", 28.400,0.41000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -3.718757,0.2630015, 0.8584073421,-2.860350e+00
"13182","14989", -4.724732e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.869219,0.2124534, 2.1444872127,-4.724732e+00
"13183","14990", -7.078558e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 94.400,0.31200,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -9.950418,0.2389008, 2.8718606426,-7.078558e+00
"13184","14992",<-1.181616e+01,"2009","SRI", 7,0,"herbivore", 28.400,0.70000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.527941,0.2651544,-6.2882179674,-1.181616e+01
"13185","14993", -2.024838e+00,"2009","SRI", 7,0,"planktivore", 21.310,0.52000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -7.115794,0.2326727, 5.0909563503,-2.024838e+00
"13186","14994", -3.391231e+00,"2009","SRI", 7,1,"piscivore", 97.250,0.18400,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205,-11.953422,0.2385052, 8.5621906027,-3.391231e+00
"13187","14995", -7.645132e+00,"2009","SRI", 7,0,"benthic micro-invertivore", 18.400,0.31968,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.466903,0.2160080,-1.1782290449,-7.645132e+00
"13188","14998", -2.062333e+00,"2009","SRI", 7,1,"piscivore", 69.800,0.06000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -9.453789,0.2209272, 7.3914567873,-2.062333e+00
"13189","14999", -1.345808e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.621781,0.2298962, 4.2759728766,-1.345808e+00
"13190","15000", -2.967625e+00,"2009","SRI", 7,0,"benthic macro-invertivore", 21.790,0.35000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.621781,0.2298962, 2.6541560108,-2.967625e+00
"13191","15001", -1.604634e+00,"2009","SRI", 7,1,"piscivore", 28.345,0.29500,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -8.313169,0.2165772, 6.7085349267,-1.604634e+00
"13192","15002",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 45.600,0.10000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -8.181641,0.2169701,-3.6345178154,-1.181616e+01
"13193","15003", -5.153214e+00,"2009","SRI", 7,1,"piscivore", 20.700,0.24500,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -7.520525,0.2161203, 2.3673106643,-5.153214e+00
"13194","15004",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 54.400,0.26000,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -9.733153,0.2177518,-2.0830055120,-1.181616e+01
"13195","15005",<-1.181616e+01,"2009","SRI", 7,1,"piscivore", 45.700,0.06200,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -7.950863,0.2213568,-3.8652952116,-1.181616e+01
"13196","15006", -3.352481e+00,"2009","SRI", 7,1,"planktivore", 36.480,0.17500,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.248892,0.2546674, 1.8964106231,-3.352481e+00
"13197","15007", -1.415560e+00,"2009","SRI", 7,1,"benthic macro-invertivore", 33.220,0.24300,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -5.004486,0.2549075, 3.5889258727,-1.415560e+00
"13198","15008", -1.614684e+00,"2009","SRI", 7,0,"planktivore", 60.290,0.09350,1,16.91960, 5.792254,16.16880,13.76769,14.04611,13.72205, -6.906102,0.2501126, 5.2914186640,-1.614684e+00
"13199","15010", -4.549410e+00,"2010","ANA",33,0,"benthic micro-invertivore", 12.870,0.63000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.991603,0.3192252, 4.4421929123,-4.549410e+00
"13200","15011", -2.059025e+00,"2010","ANA",33,0,"benthic macro-invertivore",178.900,0.07725,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529,-14.735734,0.3880440,12.6767094969,-2.059025e+00
"13201","15012",<-1.181616e+01,"2010","ANA",33,0,"benthic micro-invertivore", 12.870,0.63000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.991603,0.3192252,-2.8245553118,-1.181616e+01
"13202","15013",<-1.181616e+01,"2010","ANA",33,1,"benthic micro-invertivore", 77.874,0.23000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -9.800411,0.4170176,-2.0157472782,-1.181616e+01
"13203","15014", -2.297826e+00,"2010","ANA",33,0,"planktivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.021896,0.3203782, 4.7240699953,-2.297826e+00
"13204","15015", -3.642259e+00,"2010","ANA",33,0,"benthic micro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.805694,0.3089473, 4.1634348538,-3.642259e+00
"13205","15016", -5.394095e+00,"2010","ANA",33,0,"benthic micro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.805694,0.3089473, 2.4115982671,-5.394095e+00
"13206","15017", -2.125823e+00,"2010","ANA",33,0,"herbivore", 28.400,0.41000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -4.655232,0.3462778, 2.5294089100,-2.125823e+00
"13207","15018",<-1.181616e+01,"2010","ANA",33,0,"benthic micro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.805694,0.3089473,-4.0104649530,-1.181616e+01
"13208","15019",<-1.181616e+01,"2010","ANA",33,0,"benthic macro-invertivore", 94.400,0.31200,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529,-10.886893,0.3279207,-0.9292655282,-1.181616e+01
"13209","15020", -2.837379e+00,"2010","ANA",33,0,"benthic micro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.805694,0.3089473, 4.9683148076,-2.837379e+00
"13210","15021", -4.207158e+00,"2010","ANA",33,0,"benthic micro-invertivore", 21.310,0.52000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.836067,0.3095047, 4.6289084170,-4.207158e+00
"13211","15023", -2.307761e+00,"2010","ANA",33,0,"herbivore", 28.400,0.70000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -6.464415,0.3449431, 4.1566538629,-2.307761e+00
"13212","15024", -2.633894e+00,"2010","ANA",33,0,"planktivore", 21.310,0.52000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.052269,0.3252582, 5.4183748368,-2.633894e+00
"13213","15025", -6.850775e+00,"2010","ANA",33,0,"benthic micro-invertivore", 18.400,0.31968,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.403378,0.3118646, 0.5526028464,-6.850775e+00
"13214","15028", -2.838473e+00,"2010","ANA",33,1,"piscivore", 69.800,0.06000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529,-10.275543,0.3952097, 7.4370706856,-2.838473e+00
"13215","15029",<-1.181616e+01,"2010","ANA",33,0,"benthic micro-invertivore", 20.200,0.42500,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.173607,0.3065764,-3.6425516540,-1.181616e+01
"13216","15030",<-1.181616e+01,"2010","ANA",33,0,"benthic macro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -6.558256,0.3234184,-5.2579028879,-1.181616e+01
"13217","15031", -4.520732e+00,"2010","ANA",33,0,"benthic macro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -6.558256,0.3234184, 2.0375231650,-4.520732e+00
"13218","15032", -3.276803e+00,"2010","ANA",33,1,"piscivore", 28.345,0.29500,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -9.134923,0.3919434, 5.8581205829,-3.276803e+00
"13219","15033",<-1.181616e+01,"2010","ANA",33,1,"piscivore", 20.700,0.24500,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.342279,0.3920791,-3.4738795347,-1.181616e+01
"13220","15034",<-1.181616e+01,"2010","ANA",33,1,"piscivore", 54.400,0.26000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529,-10.554907,0.3924711,-1.2612516236,-1.181616e+01
"13221","15035",<-1.181616e+01,"2010","ANA",33,1,"planktivore", 36.480,0.17500,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -6.070646,0.4095647,-5.7455128214,-1.181616e+01
"13222","15036", -1.587239e+00,"2010","ANA",33,1,"benthic macro-invertivore", 33.220,0.24300,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -5.826240,0.4092519, 4.2390011534,-1.587239e+00
"13223","15037",<-1.181616e+01,"2010","ANA",33,1,"piscivore", 30.600,0.23300,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.889926,0.3906966,-2.9262322028,-1.181616e+01
"13224","15038",<-1.181616e+01,"2010","ANA",33,0,"planktivore", 19.900,0.50000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.838837,0.3234910,-3.9773213051,-1.181616e+01
"13225","15040", -5.212713e+00,"2010","ANA",33,0,"benthic micro-invertivore", 12.870,0.63000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.991603,0.3192252, 3.7788899548,-5.212713e+00
"13226","15041",<-1.181616e+01,"2010","ANA",33,0,"benthic macro-invertivore",178.900,0.07725,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529,-14.735734,0.3880440, 2.9195755473,-1.181616e+01
"13227","15042", -7.052763e+00,"2010","ANA",33,0,"benthic micro-invertivore", 12.870,0.63000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.991603,0.3192252, 1.9388406300,-7.052763e+00
"13228","15043",<-1.181616e+01,"2010","ANA",33,1,"benthic micro-invertivore", 77.874,0.23000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -9.800411,0.4170176,-2.0157472782,-1.181616e+01
"13229","15044", -2.888283e+00,"2010","ANA",33,0,"planktivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.021896,0.3203782, 4.1336126077,-2.888283e+00
"13230","15045", -2.855166e+00,"2010","ANA",33,0,"benthic micro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.805694,0.3089473, 4.9505272014,-2.855166e+00
"13231","15046", -5.565206e+00,"2010","ANA",33,0,"benthic micro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.805694,0.3089473, 2.2404873514,-5.565206e+00
"13232","15047", -1.991960e+00,"2010","ANA",33,0,"herbivore", 28.400,0.41000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -4.655232,0.3462778, 2.6632718810,-1.991960e+00
"13233","15048",<-1.181616e+01,"2010","ANA",33,0,"benthic micro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.805694,0.3089473,-4.0104649530,-1.181616e+01
"13234","15049",<-1.181616e+01,"2010","ANA",33,0,"benthic macro-invertivore", 94.400,0.31200,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529,-10.886893,0.3279207,-0.9292655282,-1.181616e+01
"13235","15050", -2.895912e+00,"2010","ANA",33,0,"benthic micro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.805694,0.3089473, 4.9097814094,-2.895912e+00
"13236","15051", -4.292749e+00,"2010","ANA",33,0,"benthic micro-invertivore", 21.310,0.52000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.836067,0.3095047, 4.5433182207,-4.292749e+00
"13237","15053", -3.415330e+00,"2010","ANA",33,0,"herbivore", 28.400,0.70000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -6.464415,0.3449431, 3.0490854362,-3.415330e+00
"13238","15054", -3.091411e+00,"2010","ANA",33,0,"planktivore", 21.310,0.52000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -8.052269,0.3252582, 4.9608582895,-3.091411e+00
"13239","15055", -6.857315e+00,"2010","ANA",33,0,"benthic micro-invertivore", 18.400,0.31968,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -7.403378,0.3118646, 0.5460627346,-6.857315e+00
"13240","15058", -1.525530e+00,"2010","ANA",33,1,"piscivore", 69.800,0.06000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529,-10.275543,0.3952097, 8.7500129234,-1.525530e+00
"13241","15059",<-1.181616e+01,"2010","ANA",33,0,"benthic macro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -6.558256,0.3234184,-5.2579028879,-1.181616e+01
"13242","15060", -4.102900e+00,"2010","ANA",33,0,"benthic macro-invertivore", 21.790,0.35000,1,16.40722, 6.675556,18.60920,16.47252,14.91058,18.04529, -6.558256,0.3234184, 2.4553554710,-4.102900e+00
